EXIO3,year,Country Area,Land Use,Pourcentage
WM,1995,6459810.0,2761901.0,42.75514295312091
ZA,1995,1213090.0,1157591.0,95.42498907747982
AT,1996,82520.0,68752.51914,83.31618897237034
AU,1996,7682300.0,5985050.0,77.90700701612798
BE,1996,30279.9,20730.369874,68.46247799365256
BG,1996,110630.0,96337.800693,87.08108170749344
BR,1996,8358140.0,7952375.0,95.14527155563319
CA,1996,8965590.0,4097829.0,45.70618330751239
CH,1996,39528.45,28323.79089,71.6541905640115
CN,1996,9424710.0,6958090.0,73.82816022986384
CY,1996,9240.0,3209.149941,34.73105996753247
CZ,1996,77270.0,70534.020342,91.28254217937105
DE,1996,349090.0,297789.059058,85.30437968947835
DK,1996,40000.0,33544.599037,83.8614975925
EE,1996,42390.0,34544.409456,81.49188359518755
ES,1996,499440.0,462018.866455,92.50738155834536
FI,1996,304590.0,244720.45617,80.34421884172166
FR,1996,547566.0,457584.916055,83.56707977759758
GB,1996,241930.0,211097.19957,87.25548694663745
GR,1996,128900.0,127410.979634,98.8448251621412
HR,1996,55980.0,38433.299763,68.65541222400857
HU,1996,89860.0,82081.539126,91.34380049632763
ID,1996,1811570.0,1519597.0,83.882875075211
IE,1996,68890.0,49380.721033,71.68053568442446
IN,1996,2973190.0,2473818.0,83.2041679139241
IT,1996,294110.0,239622.995341,81.4739367382952
JP,1996,364500.0,313950.498949,86.13182412866941
KR,1996,96460.0,86335.099699,89.50352446506322
LT,1996,62680.0,59132.249602,94.33990044990428
LU,1996,2574.46,2142.960016,83.2392041826247
LV,1996,62227.0,54019.980189,86.81115944686391
MT,1996,320.0,153.700002,48.031250625
MX,1996,1943950.0,1764088.0,90.74760153296124
NL,1996,33760.0,24760.620012,73.34306875592416
NO,1996,365244.0,133944.510035,36.672610647950414
PL,1996,306290.0,277693.993293,90.66374785105619
PT,1996,91500.0,72028.480511,78.71965083169398
RO,1996,229520.0,214384.801514,93.4057169370861
RU,1996,16377960.0,10267690.0,62.69211794387091
SE,1996,407339.7,315161.919641,77.37078405100215
SI,1996,20140.0,17575.070026,87.26449863952335
SK,1996,48100.0,44334.980476,92.17251658212056
TR,1996,769630.0,596850.799473,77.55035529709082
TW,1996,35410.0,9237.100035,26.086133959333523
US,1996,9158960.0,7262072.0,79.28926428328107
WA,1996,10924992.74,8246145.0,75.47963825923787
WE,1996,1022079.25,830973.225491,81.3022302811646
WF,1996,25063685.0,15123460.0,60.34012955397421
WL,1996,10212913.61,7500683.0,73.44312589363028
WM,1996,6459810.0,2834514.0,43.879216261778595
ZA,1996,1213090.0,1160991.0,95.70526506689528
AT,1997,82520.0,68755.887758,83.32027115608338
AU,1997,7682300.0,5953131.0,77.49151946682635
BE,1997,30290.52,20752.400469,68.51120571386691
BG,1997,110630.0,96810.088501,87.50798924432796
BR,1997,8358140.0,7915891.0,94.70876295443723
CA,1997,8965590.0,4097709.0,45.70484485683597
CH,1997,39527.24,28360.370715,71.74892735996747
CN,1997,9424710.0,6978697.0,74.04680886732855
CY,1997,9240.0,3211.449923,34.755951547619055
CZ,1997,77270.0,70584.39821,91.34773936844829
DE,1997,349050.0,298042.357893,85.38672336140955
DK,1997,40000.0,33320.959206,83.302398015
EE,1997,42390.0,34788.449725,82.06758604623731
ES,1997,499440.0,464486.630674,93.00148780113727
FI,1997,304590.0,244621.058917,80.31158571095571
FR,1997,547566.0,458041.008281,83.65037425278415
GB,1997,241930.0,212286.90627,87.74724352912
GR,1997,128900.0,125867.559284,97.64744707835531
HR,1997,55980.0,38536.399343,68.83958439264022
HU,1997,89800.0,82331.810781,91.68353093652561
ID,1997,1811570.0,1502535.0,82.94104009229564
IE,1997,68890.0,49697.357201,72.14016141820292
IN,1997,2973190.0,2481516.0,83.4630817404875
IT,1997,294110.0,240528.394004,81.78178028764748
JP,1997,364500.0,313406.701491,85.98263415390947
KR,1997,96460.0,86035.499456,89.19292914783331
LT,1997,62680.0,59245.50991,94.52059653797065
LU,1997,2574.46,2143.849961,83.27377240275631
LV,1997,62227.0,53188.799795,85.47543637809953
MT,1997,320.0,145.099999,45.343749687499994
MX,1997,1943950.0,1761876.0,90.63381259806064
NL,1997,33760.0,24950.289604,73.90488626777251
NO,1997,365244.0,133062.500032,36.43112550295146
PL,1997,306290.0,277770.801575,90.68882483104247
PT,1997,91500.0,70458.141223,77.00343303060109
RO,1997,229530.0,214653.304952,93.51862717378992
RU,1997,16378650.0,10287100.0,62.80798478507081
SE,1997,407339.7,314905.099801,77.30773597589432
SI,1997,20140.0,17323.339974,86.01459768619661
SK,1997,48100.0,44373.110341,92.25178865072765
TR,1997,769630.0,596083.67248,77.45068051921052
TW,1997,35410.0,9176.800047,25.915843114939285
US,1997,9158960.0,7250623.0,79.16426100780001
WA,1997,10924992.74,8359836.0,76.52028883636585
WE,1997,1022070.25,831841.678507,81.38791619333406
WF,1997,25063685.0,15127410.0,60.35588940732379
WL,1997,10281663.61,7491402.0,72.8617691081998
WM,1997,6459810.0,2898563.0,44.87071601177124
ZA,1997,1213090.0,1161232.0,95.72513168849797
AT,1998,82520.0,68807.861545,83.38325441711102
AU,1998,7682300.0,5967651.0,77.6805253634979
BE,1998,30301.14,20676.939856,68.23815822110983
BG,1998,110630.0,91324.099868,82.54912760372413
BR,1998,8358140.0,7879423.0,94.272445783392
CA,1998,8965590.0,4097601.0,45.70364025122719
CH,1998,39526.02,28398.269982,71.84702629305963
CN,1998,9424710.0,6999343.0,74.26587131062918
CY,1998,9240.0,3244.12993,35.10963127705628
CZ,1998,77270.0,70685.659636,91.47878819205383
DE,1998,349020.0,298902.974294,85.64064360036674
DK,1998,40000.0,33221.030958,83.052577395
EE,1998,42390.0,35061.009705,82.7105678343949
ES,1998,499440.0,466751.529824,93.45497553740189
FI,1998,304590.0,245623.881327,80.64082252437703
FR,1998,547566.0,458498.599922,83.73394256071414
GB,1998,241930.0,211892.793945,87.58434007564172
GR,1998,128900.0,124164.844829,96.32648939410394
HR,1998,55910.0,39655.799913,70.92791971561438
HU,1998,89800.0,82460.670369,91.82702713697104
ID,1998,1811570.0,1486981.0,82.0824478215029
IE,1998,68890.0,50013.410941,72.59894170561766
IN,1998,2973190.0,2484226.0,83.55422963214595
IT,1998,294110.0,242878.99666,82.58100597055524
JP,1998,364500.0,312874.900495,85.83673538957476
KR,1998,96460.0,85841.000076,88.99129180592992
LT,1998,62680.0,59429.199632,94.81365608168475
LU,1998,2574.46,2145.130012,83.32349354816155
LV,1998,62227.0,53217.250227,85.52115677599755
MT,1998,320.0,136.499999,42.6562496875
MX,1998,1943950.0,1760244.0,90.54985982149746
NL,1998,33760.0,24529.759971,72.65924162026066
NO,1998,365244.0,133219.699951,36.47416520216622
PL,1998,306290.0,277884.592581,90.72597622547259
PT,1998,91500.0,71769.208775,78.4362937431694
RO,1998,229590.0,214288.489903,93.33528895117384
RU,1998,16381300.0,10280760.0,62.759121681429434
SE,1998,407339.7,314748.190368,77.26921544057699
SI,1998,20140.0,17323.000149,86.01291037239324
SK,1998,48100.0,44394.840528,92.29696575467774
TR,1998,769630.0,603310.054121,78.38962282148564
TW,1998,35410.0,9124.310183,25.7676085371364
US,1998,9158960.0,7250255.0,79.16024308436766
WA,1998,10924867.74,8356301.0,76.48880699401492
WE,1998,1022034.25,830687.985593,81.27790096985497
WF,1998,25063685.0,15126630.0,60.352777335016775
WL,1998,10253183.61,7488284.0,73.03374527202094
WM,1998,6459810.0,2989010.0,46.27086555177319
ZA,1998,1213090.0,1161352.0,95.73502378224204
AT,1999,82520.0,68860.128239,83.44659263087736
AU,1999,7682300.0,5863811.0,76.32884682972548
BE,1999,30311.76,20625.870554,68.04577020272
BG,1999,110630.0,91757.299912,82.94070316550665
BR,1999,8358140.0,7842965.0,93.83624825619097
CA,1999,8965590.0,4097496.0,45.702469106885324
CH,1999,39524.8,28437.010323,71.94725924735862
CN,1999,9424710.0,7019976.0,74.48479581865118
CY,1999,9240.0,3257.019937,35.24913351731602
CZ,1999,77270.0,70728.529819,91.53426921056037
DE,1999,348980.0,297122.671994,85.1403152025904
DK,1999,40000.0,32996.499557,82.49124889250001
EE,1999,42390.0,34755.079989,81.98886527246992
ES,1999,499440.0,468226.496504,93.75029963639275
FI,1999,304590.0,246299.59356,80.86266573426575
FR,1999,547566.0,459049.600352,83.83456977825504
GB,1999,241930.0,209177.299961,86.4619104538503
GR,1999,128900.0,123368.421199,95.70862777269203
HR,1999,55910.0,39545.299718,70.7302803040601
HU,1999,89800.0,82540.839402,91.91630222939867
ID,1999,1811570.0,1479897.0,81.69140579718145
IE,1999,68890.0,50329.557364,73.05785653070112
IN,1999,2973190.0,2489474.0,83.73074038322476
IT,1999,294110.0,246995.810411,83.98075903947503
JP,1999,364500.0,312393.200666,85.70458180137175
KR,1999,96460.0,85636.289498,88.7790685237404
LT,1999,62680.0,60165.159804,95.98781079132101
LU,1999,2574.46,2146.710046,83.38486696239212
LV,1999,62227.0,52260.749749,83.98404189339033
MT,1999,320.0,137.7,43.03124999999999
MX,1999,1943950.0,1757923.0,90.43046374649553
NL,1999,33760.0,25152.329386,74.50334533767773
NO,1999,365244.0,133193.399922,36.466964528370085
PL,1999,306290.0,278063.800477,90.78448544745177
PT,1999,91500.0,73079.039773,79.86780303060108
RO,1999,229600.0,214786.897891,93.54830047517422
RU,1999,16388510.0,10276470.0,62.705334408070044
SE,1999,407339.7,314501.490179,77.20865169267813
SI,1999,20140.0,17472.879987,86.75710023336644
SK,1999,48100.0,44434.370116,92.37914785031185
TR,1999,769630.0,607591.998936,78.94598689448176
TW,1999,35410.0,9093.509844,25.68062650098842
US,1999,9158960.0,7245594.0,79.10935302698122
WA,1999,10924480.74,8365913.0,76.57950248718183
WE,1999,1022030.25,829492.554993,81.1612528095915
WF,1999,25063685.0,15145300.0,60.42726757857035
WL,1999,10253183.61,7477717.0,72.93068459933686
WM,1999,6459810.0,3051106.0,47.232132214414975
ZA,1999,1213090.0,1161737.0,95.76676091633762
AT,2000,82520.0,68814.597708,83.39141748424625
AU,2000,7682300.0,5879625.0,76.53469664032907
BE,2000,30333.0,22164.410344,73.07028762074307
BG,2000,110630.0,90877.102358,82.14508031998554
BR,2000,8358140.0,7806521.0,93.40021823037183
CA,2000,8965590.0,4097398.0,45.70137603883292
CH,2000,39523.58,28474.760343,72.04499274357232
CN,2000,9424700.0,7040678.0,74.70453170923213
CY,2000,9240.0,3243.350013,35.101190616883116
CZ,2000,77270.0,70784.201319,91.60631722401968
DE,2000,348950.0,296703.968781,85.02764544519272
DK,2000,40000.0,33081.858864,82.70464716000001
EE,2000,42390.0,34703.040194,81.86610095305497
ES,2000,499000.0,471388.045293,94.46654214288577
FI,2000,304590.0,247048.106014,81.10840999835844
FR,2000,547567.0,458901.098887,83.80729643806146
GB,2000,241930.0,206896.3075,85.51907886578762
GR,2000,128900.0,122287.499192,94.87005367882078
HR,2000,55910.02,30962.891024,55.37986039711666
HU,2000,89620.0,79369.018706,88.56172584914081
ID,2000,1877519.0,1467845.0,78.18003439645618
IE,2000,68890.0,50636.720622,73.50373148787924
IN,2000,2973190.0,2492807.0,83.84284219979214
IT,2000,295718.0,246331.600001,83.29949478929251
JP,2000,364500.0,311828.900676,85.54976698930041
KR,2000,96460.0,85771.799132,88.91955124611238
LT,2000,62680.0,59460.140128,94.86301871091257
LU,2000,2574.46,2218.560003,86.1757418254702
LV,2000,62227.0,52237.629996,83.9468880003857
MT,2000,320.0,138.999999,43.4374996875
MX,2000,1943950.0,1755999.0,90.33149000745904
NL,2000,33760.0,25075.009881,74.274318367891
NO,2000,365244.0,133303.099882,36.49699923393677
PL,2000,306290.0,278099.802747,90.79623975546052
PT,2000,91500.0,73920.198262,80.78710192568307
RO,2000,229710.0,215714.090547,93.90713967480735
RU,2000,16381340.0,10280910.0,62.75988411204456
SE,2000,407339.7,312426.530038,76.69925863793782
SI,2000,20140.0,17702.54,87.8974180734856
SK,2000,48100.0,44445.398878,92.40207666943866
TR,2000,769630.0,609823.599434,79.23594447123942
TW,2000,35410.0,9061.099956,25.589099000282406
US,2000,9161920.0,7253148.0,79.16624462994656
WA,2000,10920676.74,8371917.0,76.66115570782841
WE,2000,1022023.25,829672.283731,81.17939427806559
WF,2000,25063685.0,15154650.0,60.4645725478915
WL,2000,10253183.61,7457167.0,72.73025904585357
WM,2000,6459810.0,3044004.0,47.122190900351555
ZA,2000,1213090.0,1162101.0,95.79676693402797
AT,2001,82520.0,68705.862045,83.25964862457586
AU,2001,7682300.0,5880193.0,76.54209025942751
BE,2001,30333.0,22342.76992,73.658292684535
BG,2001,110630.0,90418.998779,81.73099410557715
BR,2001,8358140.0,7768754.0,92.94835932396443
CA,2001,8965590.0,4097630.0,45.70396371014066
CH,2001,39522.36,28548.189359,72.23300774295866
CN,2001,9424700.2,7073475.0,75.05251997299607
CY,2001,9240.0,3247.929962,35.15075716450217
CZ,2001,77270.0,70919.890198,91.78192079461627
DE,2001,348900.0,297499.897888,85.26795582917742
DK,2001,40000.0,33467.790228,83.66947557
EE,2001,42390.0,31534.229382,74.39072748761501
ES,2001,498520.0,470532.309082,94.38584391438657
FI,2001,304590.0,246884.465637,81.05468519550871
FR,2001,547567.0,459866.795898,83.98365787163945
GB,2001,241930.0,207605.604492,85.81226160128963
GR,2001,128900.0,121705.167175,94.41828330100853
HR,2001,55910.02,31114.190336,55.650472555724356
HU,2001,89620.0,79779.719788,89.01999530015622
ID,2001,1877519.0,1474820.0,78.55153529737915
IE,2001,68890.0,50923.719879,73.92033659311947
IN,2001,2973190.0,2491010.0,83.78240206646733
IT,2001,295718.0,245946.389404,83.16923197235202
JP,2001,364500.0,311582.400421,85.48214003319616
KR,2001,96740.0,85402.800019,88.28075255220179
LT,2001,62680.0,49691.199966,79.2776004562859
LU,2001,2574.46,2227.699999,86.53076757844363
LV,2001,62227.0,48549.419109,78.0198613286837
MT,2001,320.0,151.5,47.34375
MX,2001,1943950.0,1755091.0,90.2847809871653
NL,2001,33760.0,25038.879837,74.16729809537915
NO,2001,365244.0,133392.09996,36.52136652758156
PL,2001,306290.0,272583.301392,88.99516843253126
PT,2001,91500.0,72917.408362,79.69115667978141
RO,2001,229710.0,215425.298584,93.78141943493972
RU,2001,16380440.0,10284990.0,62.788240120534006
SE,2001,407339.7,313189.19989,76.88649053603172
SI,2001,20140.0,17644.800014,87.61072499503476
SK,2001,48100.0,42658.599792,88.68731765488566
TR,2001,769630.0,615789.638184,80.01112718890896
TW,2001,35410.0,9101.600113,25.703473914148546
US,2001,9161920.0,7267226.0,79.31990237854075
WA,2001,10920657.74,8368670.0,76.6315564432294
WE,2001,1022019.25,829809.533768,81.19314130022502
WF,2001,25063685.0,15150120.0,60.446498589493125
WL,2001,10253183.61,7411003.0,72.28001840103593
WM,2001,6459810.0,3054342.0,47.28222656703525
ZA,2001,1213090.0,1160851.0,95.69372429086053
AT,2002,82520.0,68746.018799,83.30831168080465
AU,2002,7682300.0,5791187.0,75.38350493992685
BE,2002,30333.0,22670.839588,74.73985292585631
BG,2002,108800.0,89072.600708,81.86819918014704
BR,2002,8358140.0,7730905.0,92.49551933803454
CA,2002,8965590.0,4105323.0,45.78976955225479
CH,2002,39521.14,28680.429287,72.56984309410103
CN,2002,9424700.2,7106800.0,75.40611212227208
CY,2002,9240.0,3265.160065,35.33723014069264
CZ,2002,77270.0,64880.780029,83.96632590785556
DE,2002,348860.0,298282.501587,85.50206432007109
DK,2002,40000.0,33451.579937,83.6289498425
EE,2002,42390.0,29717.860145,70.10582718801604
ES,2002,499040.0,471161.130859,94.4135000919766
FI,2002,304590.0,246821.124978,81.03388981187827
FR,2002,547567.0,460829.401855,84.15945479822561
GB,2002,241930.0,208500.802734,86.18228526185261
GR,2002,128900.0,121090.041382,93.94107166951125
HR,2002,55910.02,31207.890242,55.81806309852868
HU,2002,89620.0,80023.240417,89.2917210633787
ID,2002,1877519.0,1479342.0,78.79238505708864
IE,2002,68890.0,50701.139893,73.59724182464798
IN,2002,2973190.0,2494672.0,83.90556943888551
IT,2002,295718.0,244727.775879,82.75714561812266
JP,2002,364500.0,311389.400444,85.42919079396434
KR,2002,96790.0,85053.800027,87.87457384750492
LT,2002,62680.0,49753.400177,79.3768349984046
LU,2002,2574.46,2241.600001,87.07068670711527
LV,2002,62227.0,48831.740437,78.47355719703665
MT,2002,320.0,153.5,47.96875
MX,2002,1943950.0,1753906.0,90.22382262918285
NL,2002,33760.0,25534.759926,75.63613722156398
NO,2002,365244.0,133460.199951,36.54001159526234
PL,2002,306290.0,264448.999466,86.33941671814294
PT,2002,91500.0,73201.527734,80.00166965464481
RO,2002,229870.0,216140.398926,94.02723231652674
RU,2002,16380940.0,10289910.0,62.81635852399191
SE,2002,407339.7,314049.300236,77.09764116681973
SI,2002,20140.0,17633.300159,87.55362541708043
SK,2002,48100.0,42590.600037,88.545946022869
TR,2002,769630.0,619128.347168,80.4449342109845
TW,2002,35410.0,9137.700071,25.805422397627787
US,2002,9161920.0,7256223.0,79.19980746393769
WA,2002,10920137.97,8353123.0,76.49283390876424
WE,2002,1021994.25,832228.174366,81.43178636924816
WF,2002,25063685.0,15140400.0,60.407717380744295
WL,2002,10252183.61,7401960.0,72.1988630088532
WM,2002,6459810.0,3063463.122,47.423424558926655
ZA,2002,1213090.0,1160846.0,95.69331212028786
AT,2003,82520.0,68795.779553,83.3686131277266
AU,2003,7682300.0,5714074.0,74.37973002876743
BE,2003,30333.0,23014.910145,75.87416393037286
BG,2003,108770.0,89458.499268,82.24556336122092
BR,2003,8358140.0,7692847.0,92.04017879576078
CA,2003,8965590.0,4103661.0,45.77123201038638
CH,2003,39519.92,28829.609576,72.94956461450327
CN,2003,9424699.7,7140367.0,75.7622760118288
CY,2003,9240.0,3420.590042,37.019372748917746
CZ,2003,77270.0,65337.370849,84.55722900090592
DE,2003,348810.0,300116.603149,86.04013736676126
DK,2003,40000.0,33458.269835,83.6456745875
EE,2003,42390.0,31124.689053,73.42460262561924
ES,2003,499210.0,470125.537109,94.17390218725586
FI,2003,304590.0,246717.684417,80.99992922190485
FR,2003,547867.0,462250.800781,84.37281325230394
GB,2003,241930.0,208776.998047,86.29644857892778
GR,2003,128900.0,120507.120483,93.48884443987588
HR,2003,55964.0,31431.399826,56.163604863841044
HU,2003,89620.0,80623.658813,89.96168133563937
ID,2003,1877519.0,1482796.0,78.97635123799013
IE,2003,68890.0,50829.06123,73.78293109304688
IN,2003,2973190.0,2494447.0,83.89800180950427
IT,2003,295718.0,242083.265991,81.8628781443808
JP,2003,364500.0,311203.599695,85.3782166515775
KR,2003,96800.0,84794.800093,87.59793398037189
LT,2003,62680.0,46488.100311,74.1673585051053
LU,2003,2574.46,2255.400026,87.60672241945883
LV,2003,62227.0,48840.45937,78.48756869204686
MT,2003,320.0,158.700001,49.5937503125
MX,2003,1943950.0,1752650.0,90.15921191388668
NL,2003,33760.0,25491.339706,75.50752282582937
NO,2003,365244.0,133471.600006,36.543132811490395
PL,2003,306240.0,257991.001312,84.24471045977012
PT,2003,91500.0,72610.139234,79.35534342513661
RO,2003,229950.0,216717.296387,94.24539960295716
RU,2003,16380980.0,10293130.0,62.83586207906975
SE,2003,407339.7,313897.699818,77.06042396996905
SI,2003,20140.0,17728.600056,88.02681259185701
SK,2003,48110.0,42741.099411,88.84036460403243
TR,2003,769630.0,614641.089355,79.86189329353066
TW,2003,35410.0,9163.100132,25.877153719288334
US,2003,9161920.0,7263207.0,79.2760360273829
WA,2003,10926917.06,8191805.0,74.96904163377991
WE,2003,1021981.25,834459.577391,81.65116310998856
WF,2003,25063685.0,15161990.0,60.493857946267674
WL,2003,10252203.61,7387364.0,72.05635277077764
WM,2003,6459630.0,3066791.0,47.476264120390795
ZA,2003,1213090.0,1159659.0,95.59546282633605
AT,2004,82520.0,68856.64093,83.44236661415414
AU,2004,7682300.0,5265983.0,68.54695859312966
BE,2004,30333.0,23243.079712,76.62637956021494
BG,2004,108760.0,89874.400024,82.63552778962854
BR,2004,8358140.0,7655026.0,91.58767381259467
CA,2004,8965590.0,4101971.0,45.75238216336014
CH,2004,39518.69,28970.020276,73.30713714447518
CN,2004,9424700.5,7174361.0,76.12296008769722
CY,2004,9240.0,3456.320023,37.406060854978364
CZ,2004,77260.0,65332.6604,84.5620766243852
DE,2004,348770.0,301886.101135,86.55735904320899
DK,2004,40000.0,33408.759736,83.52189934
EE,2004,42390.0,30642.219865,72.28643516159472
ES,2004,499180.0,470921.344238,94.33898478264354
FI,2004,304590.0,246584.043779,80.95605363899011
FR,2004,547567.0,463862.994629,84.71346787315525
GB,2004,241930.0,210233.895508,86.89864651262762
GR,2004,128900.0,119112.488892,92.40689595965866
HR,2004,55960.04,31308.669544,55.94826155235057
HU,2004,89620.0,81128.579956,90.52508363758089
ID,2004,1877519.0,1482231.0,78.94625833347092
IE,2004,68890.0,50338.68042,73.07109946291187
IN,2004,2973190.0,2498618.0,84.03828884127822
IT,2004,295718.0,242856.356689,82.12430649774448
JP,2004,364500.0,311053.200071,85.33695475198903
KR,2004,96820.0,84615.800055,87.39495977587275
LT,2004,62680.0,47295.000076,75.45469061263562
LU,2004,2574.46,2268.800002,88.12721898961335
LV,2004,62227.0,49579.280346,79.67486837867807
MT,2004,320.0,155.299999,48.5312496875
MX,2004,1943950.0,1751546.0,90.102420329741
NL,2004,33760.0,26034.519943,77.11646902547393
NO,2004,365244.0,133507.09996,36.55285232885414
PL,2004,306330.0,260499.399902,85.03881431854536
PT,2004,91500.0,73214.761218,80.01613247868852
RO,2004,230000.0,210935.001465,91.71087020217392
RU,2004,16381230.0,10297170.0,62.85956549050346
SE,2004,407339.7,314086.800243,77.10684724395878
SI,2004,20140.0,17599.299992,87.38480631578948
SK,2004,48100.0,39888.89975,82.9291055093555
TR,2004,769630.0,621311.525879,80.72860022075542
TW,2004,35410.0,9124.299793,25.767579195142616
US,2004,9161920.0,7269629.0,79.34613050539625
WA,2004,10924871.02,8178841.0,74.86441702631653
WE,2004,1021980.25,837185.484447,81.91797096343105
WF,2004,25212264.92,15160690.0,60.132201720495004
WL,2004,10252223.61,7385932.0,72.04224450192226
WM,2004,6459620.0,3073996.0,47.587876686244705
ZA,2004,1213090.0,1156195.0,95.30991105359041
AT,2005,82520.0,68779.499588,83.3488846194862
AU,2005,7682300.0,5417240.0,70.51586113533708
BE,2005,30333.0,23186.250015,76.43902685194344
BG,2005,108640.0,89607.098999,82.48076122882915
BR,2005,8358140.0,7617076.0,91.13362542383832
CA,2005,8965590.0,4100142.0,45.73198194430037
CH,2005,39517.47,28985.540443,73.34867450522516
CN,2005,9424699.8,7207726.1425,76.4769838345408
CY,2005,9240.0,3585.550003,38.80465371212121
CZ,2005,77260.0,65096.149633,84.255953446803
DE,2005,348760.0,302151.499023,86.63593847430899
DK,2005,40000.0,34070.750227,85.17687556749999
EE,2005,42390.0,31874.550881,75.19356188016042
ES,2005,499090.0,473511.73584,94.87501970386103
FI,2005,304590.0,246588.703116,80.95758334679405
FR,2005,547557.0,464507.896484,84.83279302136582
GB,2005,241930.0,209410.09668,86.55813527879964
GR,2005,128900.0,118693.560181,92.08189308068269
HR,2005,55960.04,31701.16964,56.64965507530016
HU,2005,89610.0,81245.700928,90.66588653944873
ID,2005,1877519.0,1482819.0,78.97757625888207
IE,2005,68890.0,50399.80271,73.15982393671071
IN,2005,2973190.0,2498800.0,84.04441021259993
IT,2005,295718.0,242375.250244,81.96161554048113
JP,2005,364500.0,311418.900381,85.43728405514403
KR,2005,96850.0,84408.699922,87.15405257821374
LT,2005,62680.0,49820.600227,79.4840463098277
LU,2005,2574.46,2280.799999,88.59333603940243
LV,2005,62227.0,50646.501797,81.38991401963777
MT,2005,320.0,149.799999,46.8124996875
MX,2005,1943950.0,1750355.0,90.0411533218447
NL,2005,33760.0,25939.900314,76.83619761255923
NO,2005,365244.0,133543.600067,36.56284567768396
PL,2005,306330.0,256574.599182,83.75758142591323
PT,2005,91470.0,72808.879321,79.59864362195255
RO,2005,229980.0,211637.897949,92.02447949778242
RU,2005,16381390.0,10300610.0,62.879950968751736
SE,2005,407339.7,314529.100243,77.21542983485283
SI,2005,20140.0,17785.599892,88.30983064548161
SK,2005,48100.0,39976.1996,83.11060207900208
TR,2005,769630.0,622532.760254,80.88727833556383
TW,2005,35410.0,9141.399985,25.8158711804575
US,2005,9161920.0,7277250.0,79.42931175998044
WA,2005,10927562.09,8176223.0,74.8220228140566
WE,2005,1022048.25,835949.479191,81.79158657049705
WF,2005,25212310.13,15204520.0,60.30593754242385
WL,2005,10252253.61,7382353.0,72.00712429508462
WM,2005,6459630.0,2908098.0,45.01957542459862
ZA,2005,1213090.0,1154763.0,95.19186540157779
AT,2006,82520.0,68674.862076,83.22208201163355
AU,2006,7682300.0,5405843.0,70.36750712677193
BE,2006,30333.0,23182.320257,76.42607146342267
BG,2006,108630.0,89240.60144,82.15097251219736
BR,2006,8358140.0,7579124.0,90.67955310631312
CA,2006,8965590.0,4089063.0,45.60840948559994
CH,2006,39516.24,28999.130125,73.38534770767664
CN,2006,9424700.0,7241206.0,76.83221747111314
CY,2006,9240.0,3494.879974,37.82337634199134
CZ,2006,77250.0,64723.039306,83.78386965177992
DE,2006,348720.0,301381.500183,86.42506887560221
DK,2006,40000.0,34131.739708,85.32934927000001
EE,2006,42390.0,32143.279736,75.8275058645907
ES,2006,498980.0,469617.56665,94.11550896829532
FI,2006,304110.0,246655.162514,81.1072186097136
FR,2006,547557.0,465005.699219,84.92370643038076
GB,2006,241930.0,218355.499023,90.25565205761997
GR,2006,128900.0,117597.240234,91.2313733390225
HR,2006,55960.04,31930.759933,57.05993050219407
HU,2006,89610.0,80832.51947,90.20479798013614
ID,2006,1877519.0,1492398.0,79.48777082948295
IE,2006,68890.0,50073.119336,72.6856137842938
IN,2006,2973190.0,2499232.0,84.05894006101191
IT,2006,295718.0,237920.141479,80.45507594363549
JP,2006,364500.0,311571.700453,85.4792045138546
KR,2006,96880.0,84111.599978,86.82039634393064
LT,2006,62680.0,49522.00033,79.00765847160179
LU,2006,2574.46,2282.800022,88.67102312718006
LV,2006,62227.0,51992.5187,83.55298937760136
MT,2006,320.0,150.700001,47.0937503125
MX,2006,1943950.0,1749145.0,89.9789089225546
NL,2006,33760.0,25780.679703,76.36457257997631
NO,2006,365244.0,133580.799957,36.57303061980485
PL,2006,306320.0,257366.897415,84.01896624934709
PT,2006,91470.0,72180.688037,78.91187059910354
RO,2006,229980.0,210426.799561,91.49786918905991
RU,2006,16377740.0,10304900.0,62.92015870321546
SE,2006,407339.7,313949.199711,77.07306695394533
SI,2006,20140.0,17620.699944,87.49106228401192
SK,2006,48100.0,39973.599442,83.10519634511434
TR,2006,769630.0,616288.079102,80.07589089588504
TW,2006,35410.0,9157.600074,25.86162121999435
US,2006,9161920.0,7284915.0,79.51297326324614
WA,2006,10930628.69,8180469.0,74.83987638775058
WE,2006,1123009.25,911550.071893,81.17030842737938
WF,2006,25212302.23,15198330.0,60.281404932214315
WL,2006,10252243.61,7364208.0,71.83020888049305
WM,2006,6459690.0,2915350.0,45.13142271533154
ZA,2006,1213090.0,1148597.0,94.6835766513614
AT,2007,82520.0,68574.419846,83.10036336160931
AU,2007,7682300.0,5294231.0,68.91466097392708
BE,2007,30333.0,23076.189997,76.07618764052353
BG,2007,108610.0,88892.699951,81.84577842832152
BR,2007,8358140.0,7547208.0,90.29769781314981
CA,2007,8965590.0,4082907.0,45.539746965899624
CH,2007,39515.02,29013.359509,73.42362349557207
CN,2007,9424700.0,7274759.0,77.18822880303883
CY,2007,9240.0,3404.109954,36.84101681818182
CZ,2007,77250.0,65053.829345,84.21207682200647
DE,2007,348670.0,301501.098511,86.4717637052227
DK,2007,40000.0,33687.63008,84.2190752
EE,2007,42390.0,32413.510386,76.46499265392781
